"Country or Area","Element Code","Element","Year","Unit","Value","Value Footnotes"
"Algeria","31","Area Harvested","1996","Ha","13460.00000",""
"Algeria","31","Area Harvested","1995","Ha","13040.00000",""
"Algeria","31","Area Harvested","1994","Ha","13170.00000",""
"Algeria","31","Area Harvested","1993","Ha","12560.00000",""
"Algeria","31","Area Harvested","1992","Ha","12290.00000",""
"Algeria","31","Area Harvested","1991","Ha","12012.00000",""
"Algeria","31","Area Harvested","1990","Ha","14010.00000",""
"Algeria","31","Area Harvested","1989","Ha","14300.00000","F "
"Algeria","31","Area Harvested","1988","Ha","10200.00000","F "
"Algeria","31","Area Harvested","1987","Ha","10500.00000","F "
"Algeria","31","Area Harvested","1986","Ha","9300.00000","F "
"Algeria","31","Area Harvested","1985","Ha","13000.00000","F "
"Algeria","31","Area Harvested","1984","Ha","12000.00000","F "
"Algeria","31","Area Harvested","1983","Ha","10000.00000","F "
"Algeria","31","Area Harvested","1982","Ha","11000.00000","F "
"Algeria","31","Area Harvested","1981","Ha","12000.00000","F "
"Algeria","31","Area Harvested","1980","Ha","7700.00000","F "
"Algeria","31","Area Harvested","1979","Ha","8700.00000","F "
"Algeria","31","Area Harvested","1978","Ha","7300.00000","F "
"Algeria","31","Area Harvested","1977","Ha","9200.00000","F "
"Algeria","31","Area Harvested","1976","Ha","6000.00000","F "
"Algeria","31","Area Harvested","1975","Ha","6500.00000","F "
"Algeria","31","Area Harvested","1974","Ha","4500.00000","F "
"Algeria","31","Area Harvested","1973","Ha","3600.00000","F "
"Algeria","31","Area Harvested","1972","Ha","4300.00000","F "
"Algeria","31","Area Harvested","1971","Ha","4300.00000","F "
"Algeria","31","Area Harvested","1970","Ha","4000.00000","F "
"Algeria","31","Area Harvested","1969","Ha","4000.00000","F "
"Algeria","31","Area Harvested","1968","Ha","3800.00000","F "
"Algeria","31","Area Harvested","1967","Ha","4500.00000","F "
"Algeria","31","Area Harvested","1966","Ha","3900.00000","F "
"Algeria","31","Area Harvested","1965","Ha","4000.00000","F "
"Algeria","31","Area Harvested","1964","Ha","4200.00000","F "
"Algeria","31","Area Harvested","1963","Ha","4000.00000","F "
"Algeria","31","Area Harvested","1962","Ha","4600.00000","F "
"Algeria","31","Area Harvested","1961","Ha","4200.00000","F "
"Algeria","41","Yield","2007","Hg/Ha","37457.00000","Fc"
"Algeria","41","Yield","2006","Hg/Ha","61039.00000","Fc"
"Algeria","41","Yield","2005","Hg/Ha","63394.00000","Fc"
"Algeria","41","Yield","2004","Hg/Ha","45414.00000","Fc"
"Algeria","41","Yield","2003","Hg/Ha","65198.00000","Fc"
"Algeria","41","Yield","2002","Hg/Ha","50295.00000","Fc"
"Algeria","41","Yield","2001","Hg/Ha","50054.00000","Fc"
"Algeria","41","Yield","2000","Hg/Ha","42086.00000","Fc"
"Algeria","41","Yield","1999","Hg/Ha","53146.00000","Fc"
"Algeria","41","Yield","1998","Hg/Ha","42478.00000","Fc"
"Algeria","41","Yield","1997","Hg/Ha","28939.00000","Fc"
"Algeria","41","Yield","1996","Hg/Ha","59435.00000","Fc"
"Algeria","41","Yield","1995","Hg/Ha","31620.00000","Fc"
"Algeria","41","Yield","1994","Hg/Ha","32413.00000","Fc"
"Algeria","41","Yield","1993","Hg/Ha","55085.00000","Fc"
"Algeria","41","Yield","1992","Hg/Ha","33185.00000","Fc"
"Algeria","41","Yield","1991","Hg/Ha","49336.00000","Fc"
"Algeria","41","Yield","1990","Hg/Ha","24967.00000","Fc"
"Algeria","41","Yield","1989","Hg/Ha","32115.00000","Fc"
"Algeria","41","Yield","1988","Hg/Ha","31862.00000","Fc"
"Algeria","41","Yield","1987","Hg/Ha","34695.00000","Fc"
"Algeria","41","Yield","1986","Hg/Ha","39820.00000","Fc"
"Algeria","41","Yield","1985","Hg/Ha","32621.00000","Fc"
"Algeria","41","Yield","1984","Hg/Ha","45531.00000","Fc"
"Algeria","41","Yield","1983","Hg/Ha","60519.00000","Fc"
"Algeria","41","Yield","1982","Hg/Ha","36269.00000","Fc"
"Algeria","41","Yield","1981","Hg/Ha","35343.00000","Fc"
"Algeria","41","Yield","1980","Hg/Ha","30240.00000","Fc"
"Algeria","41","Yield","1979","Hg/Ha","34703.00000","Fc"
"Algeria","41","Yield","1978","Hg/Ha","29887.00000","Fc"
"Algeria","41","Yield","1977","Hg/Ha","30007.00000","Fc"
"Algeria","41","Yield","1976","Hg/Ha","34721.00000","Fc"
"Algeria","41","Yield","1975","Hg/Ha","34976.00000","Fc"
"Algeria","41","Yield","1974","Hg/Ha","29540.00000","Fc"
"Algeria","41","Yield","1973","Hg/Ha","30252.00000","Fc"
"Algeria","41","Yield","1972","Hg/Ha","29972.00000","Fc"
"Algeria","41","Yield","1971","Hg/Ha","35113.00000","Fc"
"Algeria","41","Yield","1970","Hg/Ha","35500.00000","Fc"
"Algeria","41","Yield","1969","Hg/Ha","31190.00000","Fc"
"Algeria","41","Yield","1968","Hg/Ha","30218.00000","Fc"
"Algeria","41","Yield","1967","Hg/Ha","29100.00000","Fc"
"Algeria","41","Yield","1966","Hg/Ha","29810.00000","Fc"
"Algeria","41","Yield","1965","Hg/Ha","34272.00000","Fc"
"Algeria","41","Yield","1964","Hg/Ha","35476.00000","Fc"
"Algeria","41","Yield","1963","Hg/Ha","30000.00000","Fc"
"Algeria","41","Yield","1962","Hg/Ha","30000.00000","Fc"
"Algeria","41","Yield","1961","Hg/Ha","30285.00000","Fc"
"Algeria","51","Production Quantity","2007","tonnes","116438.00000",""
"Algeria","51","Production Quantity","2006","tonnes","167017.00000",""
"Algeria","51","Production Quantity","2005","tonnes","145097.00000",""
"Algeria","51","Production Quantity","2004","tonnes","87991.00000",""
"Algeria","51","Production Quantity","2003","tonnes","106469.00000",""
"Algeria","51","Production Quantity","2002","tonnes","73733.00000",""
"Algeria","51","Production Quantity","2001","tonnes","67724.00000",""
"Algeria","51","Production Quantity","2000","tonnes","56354.00000",""
"Algeria","51","Production Quantity","1999","tonnes","74140.00000",""
"Algeria","51","Production Quantity","1998","tonnes","58110.00000",""
"Algeria","51","Production Quantity","1997","tonnes","39850.00000",""
"Algeria","51","Production Quantity","1996","tonnes","80000.00000",""
"Algeria","51","Production Quantity","1995","tonnes","41233.00000",""
"Algeria","51","Production Quantity","1994","tonnes","42689.00000",""
"Algeria","51","Production Quantity","1993","tonnes","69187.00000",""
"Algeria","51","Production Quantity","1992","tonnes","40785.00000",""
"Algeria","51","Production Quantity","1991","tonnes","59263.00000",""
"Algeria","51","Production Quantity","1990","tonnes","34979.00000",""
"Algeria","51","Production Quantity","1989","tonnes","45925.00000",""
"Algeria","51","Production Quantity","1988","tonnes","32500.00000",""
"Algeria","51","Production Quantity","1987","tonnes","36430.00000",""
"Algeria","51","Production Quantity","1986","tonnes","37033.00000",""
"Algeria","51","Production Quantity","1985","tonnes","42408.00000",""
"Algeria","51","Production Quantity","1984","tonnes","54638.00000",""
"Algeria","51","Production Quantity","1983","tonnes","60519.00000",""
"Algeria","51","Production Quantity","1982","tonnes","39896.00000",""
"Algeria","51","Production Quantity","1981","tonnes","42412.00000",""
"Algeria","51","Production Quantity","1980","tonnes","23285.00000",""
"Algeria","51","Production Quantity","1979","tonnes","30192.00000",""
"Algeria","51","Production Quantity","1978","tonnes","21818.00000",""
"Algeria","51","Production Quantity","1977","tonnes","27607.00000",""
"Algeria","51","Production Quantity","1976","tonnes","20833.00000",""
"Algeria","51","Production Quantity","1975","tonnes","22735.00000",""
"Algeria","51","Production Quantity","1974","tonnes","13293.00000",""
"Algeria","51","Production Quantity","1973","tonnes","10891.00000",""
"Algeria","51","Production Quantity","1972","tonnes","12888.00000",""
"Algeria","51","Production Quantity","1971","tonnes","15099.00000",""
"Algeria","51","Production Quantity","1970","tonnes","14200.00000",""
"Algeria","51","Production Quantity","1969","tonnes","12476.00000",""
"Algeria","51","Production Quantity","1968","tonnes","11483.00000",""
"Algeria","51","Production Quantity","1967","tonnes","13095.00000",""
"Algeria","51","Production Quantity","1966","tonnes","11626.00000",""
"Algeria","51","Production Quantity","1965","tonnes","13709.00000",""
"Algeria","51","Production Quantity","1964","tonnes","14900.00000",""
"Algeria","51","Production Quantity","1963","tonnes","12000.00000",""
"Algeria","51","Production Quantity","1962","tonnes","13800.00000",""
"Algeria","51","Production Quantity","1961","tonnes","12720.00000",""
"Americas +","31","Area Harvested","2007","Ha","9984.00000","A "
"Americas +","31","Area Harvested","2006","Ha","11304.00000","A "
"Americas +","31","Area Harvested","2005","Ha","11496.00000","A "
"Americas +","31","Area Harvested","2004","Ha","12274.00000","A "
"Americas +","31","Area Harvested","2003","Ha","12495.00000","A "
"Americas +","31","Area Harvested","2002","Ha","12320.00000","A "
"Americas +","31","Area Harvested","2001","Ha","13223.00000","A "
"Americas +","31","Area Harvested","2000","Ha","13559.00000","A "
"Americas +","31","Area Harvested","1999","Ha","14328.00000","A "
"Americas +","31","Area Harvested","1998","Ha","14625.00000","A "
"Americas +","31","Area Harvested","1997","Ha","14798.00000","A "
"Americas +","31","Area Harvested","1996","Ha","14744.00000","A "
"Americas +","31","Area Harvested","1995","Ha","15449.00000","A "
"Americas +","31","Area Harvested","1994","Ha","15404.00000","A "
"Americas +","31","Area Harvested","1993","Ha","15026.00000","A "
"Americas +","31","Area Harvested","1992","Ha","14444.00000","A "
"Americas +","31","Area Harvested","1991","Ha","13702.00000","A "
"Americas +","31","Area Harvested","1990","Ha","13685.00000","A "
"Americas +","31","Area Harvested","1989","Ha","13478.00000","A "
"Americas +","31","Area Harvested","1988","Ha","14187.00000","A "
"Americas +","31","Area Harvested","1987","Ha","14581.00000","A "
"Americas +","31","Area Harvested","1986","Ha","15004.00000","A "
"Americas +","31","Area Harvested","1985","Ha","15174.00000","A "
"Americas +","31","Area Harvested","1984","Ha","15603.00000","A "
"Americas +","31","Area Harvested","1983","Ha","16426.00000","A "
"Americas +","31","Area Harvested","1982","Ha","16929.00000","A "
"Americas +","31","Area Harvested","1981","Ha","17041.00000","A "
"Americas +","31","Area Harvested","1980","Ha","17669.00000","A "
"Americas +","31","Area Harvested","1979","Ha","12750.00000","A "
"Americas +","31","Area Harvested","1978","Ha","14264.00000","A "
"Americas +","31","Area Harvested","1977","Ha","14344.00000","A "
"Americas +","31","Area Harvested","1976","Ha","14331.00000","A "
"Americas +","31","Area Harvested","1975","Ha","15082.00000","A "
"Americas +","31","Area Harvested","1974","Ha","14973.00000","A "
"Americas +","31","Area Harvested","1973","Ha","14740.00000","A "
"Americas +","31","Area Harvested","1972","Ha","15161.00000","A "
"Americas +","31","Area Harvested","1971","Ha","15619.00000","A "
"Americas +","31","Area Harvested","1970","Ha","16271.00000","A "
"Americas +","31","Area Harvested","1969","Ha","16445.00000","A "
"Americas +","31","Area Harvested","1968","Ha","16726.00000","A "
"Americas +","31","Area Harvested","1967","Ha","16741.00000","A "
"Americas +","31","Area Harvested","1966","Ha","17315.00000","A "
"Americas +","31","Area Harvested","1965","Ha","16763.00000","A "
"Americas +","31","Area Harvested","1964","Ha","18453.00000","A "
"Americas +","31","Area Harvested","1963","Ha","17106.00000","A "
"Americas +","31","Area Harvested","1962","Ha","17621.00000","A "
"Americas +","31","Area Harvested","1961","Ha","18026.00000","A "
"Americas +","41","Yield","2007","Hg/Ha","126567.00000","A "
"Americas +","41","Yield","2006","Hg/Ha","78540.00000","A "
"Americas +","41","Yield","2005","Hg/Ha","108302.00000","A "
"Americas +","41","Yield","2004","Hg/Ha","116500.00000","A "
"Americas +","41","Yield","2003","Hg/Ha","114418.00000","A "
"Americas +","41","Yield","2002","Hg/Ha","107295.00000","A "
"Americas +","41","Yield","2001","Hg/Ha","93388.00000","A "
"Americas +","41","Yield","2000","Hg/Ha","100300.00000","A "
"Americas +","41","Yield","1999","Hg/Ha","96647.00000","A "
"Americas +","41","Yield","1998","Hg/Ha","109271.00000","A "
"Americas +","41","Yield","1997","Hg/Ha","125808.00000","A "
"Americas +","41","Yield","1996","Hg/Ha","84295.00000","A "
"Americas +","41","Yield","1995","Hg/Ha","73110.00000","A "
"Americas +","41","Yield","1994","Hg/Ha","125969.00000","A "
"Americas +","41","Yield","1993","Hg/Ha","89331.00000","A "
"Americas +","41","Yield","1992","Hg/Ha","97860.00000","A "
"Americas +","41","Yield","1991","Hg/Ha","88386.00000","A "
"Americas +","41","Yield","1990","Hg/Ha","112739.00000","A "
"Americas +","41","Yield","1989","Hg/Ha","106833.00000","A "
"Americas +","41","Yield","1988","Hg/Ha","95732.00000","A "
"Americas +","41","Yield","1987","Hg/Ha","91478.00000","A "
"Americas +","41","Yield","1986","Hg/Ha","54070.00000","A "
"Americas +","41","Yield","1985","Hg/Ha","107545.00000","A "
"Americas +","41","Yield","1984","Hg/Ha","119764.00000","A "
"Americas +","41","Yield","1983","Hg/Ha","90548.00000","A "
"Americas +","41","Yield","1982","Hg/Ha","104012.00000","A "
"Americas +","41","Yield","1981","Hg/Ha","67619.00000","A "
"Americas +","41","Yield","1980","Hg/Ha","91692.00000","A "
"Americas +","41","Yield","1979","Hg/Ha","139050.00000","A "
"Americas +","41","Yield","1978","Hg/Ha","112359.00000","A "
"Americas +","41","Yield","1977","Hg/Ha","128673.00000","A "
"Americas +","41","Yield","1976","Hg/Ha","129699.00000","A "
"Americas +","41","Yield","1975","Hg/Ha","139763.00000","A "
"Americas +","41","Yield","1974","Hg/Ha","86489.00000","A "
"Americas +","41","Yield","1973","Hg/Ha","119155.00000","A "
"Americas +","41","Yield","1972","Hg/Ha","102414.00000","A "
"Americas +","41","Yield","1971","Hg/Ha","134087.00000","A "
"Americas +","41","Yield","1970","Hg/Ha","120780.00000","A "
"Americas +","41","Yield","1969","Hg/Ha","145415.00000","A "
"Americas +","41","Yield","1968","Hg/Ha","101888.00000","A "
"Americas +","41","Yield","1967","Hg/Ha","99822.00000","A "
"Americas +","41","Yield","1966","Hg/Ha","119267.00000","A "
"Americas +","41","Yield","1965","Hg/Ha","136819.00000","A "
"Americas +","41","Yield","1964","Hg/Ha","125534.00000","A "
"Americas +","41","Yield","1963","Hg/Ha","120802.00000","A "
"Americas +","41","Yield","1962","Hg/Ha","102532.00000","A "
"Americas +","41","Yield","1961","Hg/Ha","113048.00000","A "
"Americas +","51","Production Quantity","2007","tonnes","126365.00000","A "
"Americas +","51","Production Quantity","2006","tonnes","88782.00000","A "
"Americas +","51","Production Quantity","2005","tonnes","124505.00000","A "
"Americas +","51","Production Quantity","2004","tonnes","142993.00000","A "
"Americas +","51","Production Quantity","2003","tonnes","142966.00000","A "
"Americas +","51","Production Quantity","2002","tonnes","132188.00000","A "
"Americas +","51","Production Quantity","2001","tonnes","123487.00000","A "
"Americas +","51","Production Quantity","2000","tonnes","135997.00000","A "
"Americas +","51","Production Quantity","1999","tonnes","138477.00000","A "
"Americas +","51","Production Quantity","1998","tonnes","159809.00000","A "
"Americas +","51","Production Quantity","1997","tonnes","186172.00000","A "
"Americas +","51","Production Quantity","1996","tonnes","124285.00000","A "
"Americas +","51","Production Quantity","1995","tonnes","112948.00000","A "
"Americas +","51","Production Quantity","1994","tonnes","194044.00000","A "
"Americas +","51","Production Quantity","1993","tonnes","134229.00000","A "
"Americas +","51","Production Quantity","1992","tonnes","141349.00000","A "
"Americas +","51","Production Quantity","1991","tonnes","121107.00000","A "
"Americas +","51","Production Quantity","1990","tonnes","154284.00000","A "
"Americas +","51","Production Quantity","1989","tonnes","143990.00000","A "
"Americas +","51","Production Quantity","1988","tonnes","135815.00000","A "
"Americas +","51","Production Quantity","1987","tonnes","133385.00000","A "
"Americas +","51","Production Quantity","1986","tonnes","81128.00000","A "
"Americas +","51","Production Quantity","1985","tonnes","163189.00000","A "
"Americas +","51","Production Quantity","1984","tonnes","186869.00000","A "
"Americas +","51","Production Quantity","1983","tonnes","148735.00000","A "
"Americas +","51","Production Quantity","1982","tonnes","176082.00000","A "
